public_date,gicdesc,NFIRM,indret_ew,indret_vw,dpr_Median,PEG_trailing_Median,bm_Median,CAPEI_Median,divyield_Median,evm_Median,pcf_Median,pe_exi_Median,pe_inc_Median,pe_op_basic_Median,pe_op_dil_Median,ps_Median,ptb_Median,efftax_Median,GProf_Median,aftret_eq_Median,aftret_equity_Median,aftret_invcapx_Median,gpm_Median,npm_Median,opmad_Median,opmbd_Median,pretret_earnat_Median,pretret_noa_Median,ptpm_Median,roa_Median,roce_Median,roe_Median,capital_ratio_Median,equity_invcap_Median,debt_invcap_Median,totdebt_invcap_Median,invt_act_Median,rect_act_Median,fcf_ocf_Median,ocf_lct_Median,cash_debt_Median,cash_lt_Median,cfm_Median,short_debt_Median,profit_lct_Median,curr_debt_Median,debt_ebitda_Median,dltt_be_Median,int_debt_Median,int_totdebt_Median,lt_debt_Median,lt_ppent_Median,de_ratio_Median,debt_assets_Median,debt_at_Median,debt_capital_Median,intcov_Median,intcov_ratio_Median,cash_conversion_Median,cash_ratio_Median,curr_ratio_Median,quick_ratio_Median,at_turn_Median,inv_turn_Median,pay_turn_Median,rect_turn_Median,sale_equity_Median,sale_invcap_Median,sale_nwc_Median,accrual_Median,rd_sale_Median,adv_sale_Median,staff_sale_Median,PEG_1yrforward_Median,PEG_ltgforward_Median
20100630,Consumer Staples,171,-0.037151,-0.026602,0.161,0.632,0.515,15.332,2.72%,7.849,7.462,11.965,11.776,11.452,11.546,0.824,1.706,0.347,0.406,0.141,0.141,0.105,0.354,0.046,0.083,0.111,0.163,0.253,0.070,0.154,0.164,0.129,0.249,0.743,0.247,0.326,0.342,0.261,0.712,0.537,0.198,0.156,0.075,0.122,0.743,0.444,1.225,0.287,0.069,0.059,0.369,2.074,0.937,0.498,0.228,0.393,6.275,9.391,54.782,0.403,1.868,1.174,1.336,5.999,10.434,11.034,2.883,1.915,6.907,0.057,0.000,0.007,0.000,0.462,1.212
20100630,Energy,221,-0.064567,-0.057890,0.000,0.050,0.690,7.995,1.19%,7.638,5.379,6.304,6.463,6.214,6.057,1.719,1.323,0.324,0.152,0.033,0.033,0.031,0.359,0.021,0.062,0.196,0.031,0.039,0.038,0.097,0.037,0.022,0.302,0.682,0.302,0.341,0.066,0.367,0.153,0.796,0.180,0.106,0.151,0.030,0.775,0.257,1.529,0.339,0.078,0.072,0.424,0.781,0.938,0.517,0.234,0.406,1.343,1.271,49.147,0.383,1.545,1.314,0.371,12.278,6.166,5.857,0.836,0.503,4.236,0.105,0.000,0.000,0.000,-0.055,0.906
20100630,Financials,771,-0.082697,-0.068400,0.450,0.250,1.085,11.553,2.63%,10.598,5.883,7.742,7.753,8.199,8.275,1.226,0.863,0.295,0.032,0.033,0.035,0.000,0.424,0.049,0.162,0.193,0.173,0.356,0.066,0.015,0.049,0.036,0.398,0.580,0.405,0.605,0.000,0.260,0.910,0.441,0.011,0.066,0.089,0.210,0.653,0.488,3.667,0.677,0.063,0.054,0.095,57.803,8.403,0.893,0.121,0.892,3.802,4.533,246.581,0.967,2.158,1.886,0.059,4.306,0.051,0.094,0.671,0.374,2.974,0.010,0.000,0.005,0.232,-0.019,1.023
20100630,Health Care,590,-0.071150,-0.022158,0.000,0.134,0.375,-1.825,1.81%,5.624,4.740,-1.065,-0.645,0.968,-0.268,2.274,2.478,0.331,0.291,0.027,0.022,0.000,0.417,0.009,0.034,0.064,0.031,0.057,0.015,0.060,0.050,0.005,0.036,0.928,0.041,0.123,0.042,0.187,0.799,0.232,0.078,0.853,0.039,0.231,0.240,0.619,0.000,0.032,0.088,0.069,0.103,4.525,0.570,0.403,0.084,0.202,1.863,2.873,76.105,1.502,2.676,2.389,0.702,3.383,10.146,6.609,1.249,1.034,2.069,0.070,0.090,0.000,0.000,-0.073,1.012
20100630,Industrials,557,-0.073438,-0.069319,0.031,0.495,0.610,14.382,1.90%,8.813,7.060,12.181,12.037,13.371,13.455,0.735,1.480,0.330,0.273,0.067,0.067,0.061,0.283,0.026,0.061,0.101,0.092,0.134,0.039,0.105,0.096,0.060,0.204,0.777,0.206,0.287,0.224,0.365,0.763,0.426,0.172,0.182,0.065,0.125,0.484,0.496,1.361,0.240,0.076,0.065,0.266,2.474,0.929,0.501,0.178,0.351,2.806,4.146,78.725,0.467,2.074,1.540,1.027,5.317,10.039,6.411,2.099,1.562,4.344,0.064,0.000,0.000,0.000,0.052,1.266
20100630,Information Technology,714,-0.064115,-0.062140,0.000,0.114,0.493,13.125,2.06%,10.435,9.745,11.016,11.188,12.162,12.421,1.595,1.844,0.282,0.374,0.036,0.035,0.018,0.496,0.021,0.038,0.089,0.053,0.083,0.026,0.084,0.055,0.034,0.005,0.990,0.005,0.039,0.077,0.232,0.806,0.352,0.202,0.842,0.070,0.272,0.312,0.770,0.023,0.005,0.090,0.067,0.014,4.634,0.510,0.351,0.029,0.148,2.347,3.674,71.533,1.325,2.541,2.223,0.786,4.775,7.431,6.035,1.272,1.133,2.289,0.079,0.102,0.000,0.000,0.070,1.206
20100630,Materials,191,-0.100375,-0.080127,0.152,0.188,0.541,13.700,2.06%,8.055,6.563,11.045,10.734,11.767,11.842,0.792,1.692,0.323,0.230,0.066,0.066,0.071,0.259,0.032,0.070,0.123,0.085,0.110,0.048,0.111,0.087,0.063,0.305,0.692,0.305,0.366,0.311,0.336,0.628,0.507,0.186,0.154,0.084,0.098,0.663,0.311,1.775,0.413,0.074,0.066,0.354,1.438,1.145,0.540,0.241,0.422,3.114,3.860,76.135,0.458,2.296,1.495,0.897,5.549,9.294,7.193,2.054,1.273,3.989,0.066,0.002,0.000,0.000,0.190,1.349
20100630,Telecommunication Services,50,-0.020334,-0.007764,0.279,0.282,0.510,7.609,6.95%,6.510,4.117,9.454,10.313,9.298,9.454,1.103,1.833,0.347,0.282,0.047,0.027,0.052,0.579,0.018,0.100,0.256,0.074,0.107,0.019,0.152,0.072,0.033,0.485,0.499,0.459,0.482,0.034,0.309,0.401,0.974,0.151,0.135,0.197,0.049,1.109,0.203,2.610,0.709,0.076,0.076,0.588,1.507,1.505,0.625,0.388,0.557,1.331,1.562,24.972,0.711,1.584,1.464,0.520,19.990,8.054,10.268,1.694,0.712,5.763,0.101,0.000,0.004,0.000,-0.212,0.536
20100630,Utilities,103,-0.012190,-0.009108,0.617,1.427,0.906,15.099,4.47%,8.085,5.026,12.819,12.819,12.681,12.879,1.132,1.042,0.340,0.091,0.094,0.094,0.069,0.255,0.074,0.158,0.253,0.072,0.085,0.120,0.088,0.091,0.070,0.501,0.487,0.498,0.566,0.169,0.333,0.039,0.621,0.105,0.024,0.177,0.100,0.708,0.164,3.858,0.742,0.068,0.058,0.441,0.997,2.357,0.702,0.342,0.554,2.236,2.799,28.900,0.122,1.068,0.825,0.355,11.858,9.512,9.188,1.192,0.571,11.354,0.050,0.000,0.000,0.000,0.764,2.437
20100731,Consumer Discretionary,590,0.071358,0.079685,0.000,0.215,0.521,12.268,1.94%,7.795,6.380,11.874,11.831,12.433,12.772,0.666,1.592,0.351,0.422,0.070,0.071,0.065,0.364,0.026,0.066,0.106,0.121,0.179,0.037,0.126,0.109,0.070,0.246,0.733,0.246,0.335,0.250,0.230,0.751,0.547,0.201,0.208,0.071,0.102,0.601,0.526,1.199,0.260,0.083,0.069,0.268,2.326,0.961,0.530,0.205,0.406,2.429,3.475,62.785,0.486,1.751,1.155,1.299,5.245,10.131,11.099,2.642,1.919,5.250,0.088,0.000,0.014,0.000,0.197,1.014
20100731,Consumer Staples,170,0.072841,0.062999,0.164,0.720,0.513,16.309,2.66%,7.831,7.723,13.174,12.720,12.558,12.700,0.857,1.769,0.347,0.406,0.138,0.138,0.104,0.349,0.045,0.081,0.111,0.162,0.253,0.068,0.153,0.163,0.128,0.250,0.739,0.249,0.341,0.343,0.261,0.707,0.522,0.200,0.155,0.074,0.114,0.734,0.441,1.227,0.293,0.069,0.059,0.370,2.086,0.938,0.509,0.231,0.396,6.149,9.030,54.942,0.402,1.853,1.171,1.344,5.999,10.404,10.679,2.896,1.950,7.038,0.056,0.000,0.007,0.000,0.527,1.367
20100731,Energy,221,0.078630,0.079607,0.000,0.015,0.692,8.806,1.16%,7.624,5.585,6.013,6.131,6.021,5.639,1.820,1.357,0.324,0.151,0.033,0.032,0.030,0.351,0.020,0.060,0.196,0.029,0.039,0.037,0.096,0.033,0.021,0.305,0.681,0.305,0.347,0.066,0.364,0.153,0.798,0.176,0.104,0.152,0.029,0.774,0.255,1.531,0.344,0.077,0.072,0.429,0.775,0.928,0.517,0.236,0.406,1.343,1.201,49.075,0.378,1.532,1.303,0.367,12.331,6.264,5.845,0.835,0.501,4.244,0.106,0.000,0.000,0.000,-0.059,0.905
20100731,Financials,760,0.032495,0.065262,0.457,0.250,1.081,11.875,2.44%,10.794,6.170,8.009,8.044,8.270,8.315,1.289,0.898,0.295,0.032,0.034,0.036,0.000,0.429,0.052,0.168,0.198,0.173,0.356,0.068,0.015,0.052,0.037,0.392,0.585,0.401,0.604,0.000,0.260,0.910,0.441,0.011,0.066,0.090,0.212,0.653,0.488,3.838,0.673,0.063,0.054,0.094,57.811,8.368,0.893,0.122,0.892,3.932,4.718,244.884,0.967,2.158,1.886,0.059,4.280,0.051,0.094,0.668,0.373,2.974,0.010,0.000,0.005,0.231,-0.025,1.036
20100731,Health Care,585,0.025078,0.011780,0.000,0.112,0.369,-1.801,1.97%,5.521,4.629,-1.096,-0.731,-0.342,-0.371,2.241,2.475,0.330,0.283,0.026,0.021,0.000,0.408,0.008,0.031,0.059,0.024,0.047,0.014,0.058,0.049,0.003,0.032,0.930,0.039,0.123,0.039,0.183,0.796,0.196,0.068,0.847,0.038,0.231,0.208,0.627,0.000,0.029,0.088,0.069,0.096,4.551,0.577,0.405,0.084,0.203,1.860,2.698,73.181,1.491,2.672,2.382,0.699,3.388,10.147,6.635,1.248,1.035,2.039,0.070,0.090,0.000,0.000,-0.083,1.067
20100731,Industrials,556,0.073458,0.097846,0.040,0.474,0.604,15.558,1.75%,8.812,7.559,13.492,13.469,14.741,14.863,0.766,1.551,0.329,0.273,0.067,0.067,0.061,0.284,0.026,0.060,0.100,0.091,0.133,0.039,0.105,0.095,0.060,0.203,0.778,0.206,0.287,0.225,0.366,0.767,0.426,0.173,0.183,0.065,0.127,0.474,0.491,1.361,0.244,0.076,0.065,0.268,2.475,0.932,0.503,0.178,0.351,2.810,4.050,78.624,0.468,2.079,1.539,1.024,5.246,9.968,6.401,2.084,1.556,4.344,0.062,0.000,0.000,0.000,0.068,1.355
20100731,Information Technology,710,0.061816,0.074799,0.000,0.128,0.491,12.984,1.86%,10.311,10.011,12.400,12.303,13.168,13.661,1.641,1.931,0.276,0.378,0.037,0.037,0.018,0.496,0.022,0.040,0.090,0.056,0.088,0.028,0.085,0.059,0.036,0.004,0.990,0.005,0.039,0.080,0.233,0.807,0.355,0.204,0.842,0.072,0.279,0.317,0.766,0.023,0.004,0.090,0.068,0.012,4.606,0.510,0.350,0.028,0.147,2.577,4.098,72.472,1.324,2.552,2.230,0.793,4.764,7.405,6.031,1.286,1.134,2.296,0.078,0.100,0.000,0.000,0.078,1.266
20100731,Materials,193,0.100033,0.124094,0.152,0.297,0.541,14.676,1.85%,8.098,7.953,13.405,13.080,13.384,13.705,0.855,1.783,0.324,0.232,0.078,0.079,0.073,0.257,0.033,0.069,0.122,0.085,0.110,0.049,0.112,0.087,0.073,0.307,0.684,0.307,0.368,0.312,0.336,0.629,0.498,0.174,0.152,0.084,0.098,0.658,0.309,1.802,0.419,0.073,0.066,0.355,1.440,1.165,0.543,0.243,0.422,3.149,3.914,75.976,0.462,2.291,1.498,0.901,5.553,9.292,7.228,2.104,1.277,4.055,0.059,0.002,0.000,0.000,0.198,1.619
20100731,Telecommunication Services,50,0.083798,0.092673,0.279,0.304,0.510,8.098,6.74%,6.510,4.463,9.024,11.028,9.840,9.867,1.250,1.956,0.347,0.282,0.047,0.027,0.052,0.579,0.018,0.100,0.256,0.074,0.107,0.019,0.152,0.072,0.033,0.485,0.499,0.459,0.482,0.034,0.309,0.401,0.974,0.151,0.135,0.197,0.049,1.109,0.203,2.610,0.709,0.076,0.076,0.588,1.507,1.505,0.625,0.388,0.557,1.331,1.562,24.972,0.711,1.584,1.464,0.520,19.990,8.054,10.268,1.694,0.712,5.763,0.101,0.000,0.004,0.000,-0.232,1.665
20100731,Utilities,103,0.054061,0.072756,0.617,1.560,0.905,15.933,4.28%,8.085,5.432,13.704,13.704,13.546,13.651,1.228,1.100,0.340,0.091,0.094,0.094,0.069,0.255,0.074,0.158,0.253,0.072,0.085,0.120,0.088,0.091,0.070,0.501,0.487,0.498,0.566,0.169,0.333,0.039,0.621,0.105,0.024,0.177,0.100,0.708,0.164,3.858,0.742,0.068,0.058,0.441,0.997,2.357,0.702,0.342,0.554,2.236,2.799,28.900,0.122,1.068,0.825,0.355,11.858,9.512,9.188,1.192,0.571,11.354,0.050,0.000,0.000,0.000,0.825,2.529
20100831,Consumer Discretionary,587,-0.091870,-0.047390,0.000,0.218,0.591,11.076,2.22%,7.632,5.939,10.690,10.721,11.200,11.380,0.582,1.520,0.351,0.427,0.087,0.086,0.075,0.364,0.031,0.070,0.111,0.123,0.189,0.043,0.129,0.118,0.085,0.236,0.755,0.234,0.330,0.240,0.225,0.741,0.524,0.202,0.215,0.073,0.103,0.628,0.528,1.114,0.252,0.083,0.069,0.274,2.345,0.964,0.523,0.199,0.402,2.724,3.940,62.240,0.522,1.776,1.176,1.324,5.420,10.361,11.898,2.625,1.908,5.162,0.076,0.000,0.014,0.000,0.182,0.950
20100831,Consumer Staples,171,-0.056582,-0.016225,0.152,0.675,0.588,15.582,2.75%,7.756,8.270,12.911,12.510,13.000,13.024,0.815,1.587,0.343,0.417,0.137,0.135,0.107,0.354,0.043,0.084,0.108,0.159,0.249,0.064,0.153,0.161,0.127,0.227,0.758,0.227,0.315,0.340,0.256,0.675,0.512,0.185,0.146,0.076,0.121,0.745,0.458,1.182,0.280,0.070,0.059,0.361,1.975,0.930,0.497,0.221,0.391,6.031,8.660,55.311,0.425,1.923,1.139,1.330,6.069,10.238,10.541,2.860,1.934,6.773,0.054,0.000,0.007,0.000,0.474,1.323
20100831,Energy,222,-0.070368,-0.040236,0.000,0.008,0.766,8.000,1.28%,7.390,5.388,6.661,6.661,7.220,7.185,1.621,1.231,0.329,0.151,0.036,0.034,0.038,0.366,0.032,0.066,0.193,0.034,0.042,0.042,0.100,0.042,0.033,0.287,0.693,0.289,0.317,0.066,0.364,0.147,0.760,0.172,0.108,0.161,0.027,0.816,0.266,1.437,0.324,0.082,0.075,0.400,0.766,0.900,0.509,0.223,0.393,1.527,1.686,46.772,0.389,1.527,1.317,0.390,13.646,6.264,6.015,0.838,0.537,4.685,0.099,0.000,0.000,0.000,-0.018,0.816
20100831,Financials,761,-0.073414,-0.087435,0.430,0.330,1.173,11.109,2.63%,10.699,5.332,8.642,8.647,8.762,8.762,1.200,0.812,0.295,0.033,0.037,0.038,0.000,0.453,0.055,0.179,0.210,0.173,0.356,0.080,0.016,0.056,0.040,0.384,0.587,0.388,0.583,0.000,0.257,0.917,0.518,0.011,0.070,0.095,0.187,0.600,0.461,3.699,0.641,0.064,0.055,0.092,57.280,8.234,0.892,0.115,0.891,3.549,4.912,225.741,0.996,2.184,2.096,0.059,3.911,0.047,0.093,0.660,0.377,3.029,0.011,0.000,0.005,0.233,-0.012,1.044
20100831,Health Care,585,-0.054868,-0.020912,0.000,0.130,0.414,-1.772,2.02%,5.664,4.809,-1.080,-0.650,-0.277,-0.284,2.102,2.268,0.328,0.277,0.022,0.018,0.000,0.414,0.010,0.032,0.056,0.024,0.049,0.014,0.059,0.052,-0.005,0.026,0.939,0.033,0.115,0.039,0.185,0.807,0.229,0.069,0.890,0.038,0.233,0.246,0.633,0.000,0.028,0.094,0.072,0.078,4.686,0.550,0.401,0.085,0.193,1.766,2.437,75.012,1.664,2.834,2.532,0.699,3.625,10.159,6.574,1.240,0.996,1.984,0.061,0.087,0.000,0.000,-0.079,0.952
20100831,Industrials,556,-0.083161,-0.074935,0.047,0.587,0.658,14.184,1.89%,8.602,7.034,12.039,12.029,13.397,13.492,0.676,1.411,0.329,0.283,0.072,0.074,0.067,0.292,0.029,0.065,0.103,0.100,0.142,0.042,0.111,0.103,0.069,0.199,0.788,0.202,0.275,0.223,0.372,0.745,0.390,0.168,0.196,0.067,0.132,0.504,0.505,1.269,0.243,0.077,0.065,0.256,2.549,0.894,0.498,0.174,0.352,3.037,4.482,76.055,0.459,2.057,1.551,1.033,5.289,10.022,6.375,2.134,1.583,4.495,0.055,0.000,0.000,0.000,0.119,1.232
20100831,Information Technology,710,-0.059566,-0.067561,0.000,0.113,0.547,12.065,1.99%,10.119,9.468,12.368,12.393,12.403,12.818,1.465,1.734,0.271,0.386,0.051,0.050,0.031,0.499,0.030,0.050,0.100,0.075,0.114,0.038,0.096,0.073,0.049,0.004,0.990,0.005,0.038,0.082,0.235,0.788,0.359,0.205,0.839,0.083,0.273,0.358,0.775,0.023,0.004,0.091,0.067,0.011,4.641,0.510,0.351,0.027,0.150,3.576,5.163,70.145,1.306,2.526,2.208,0.818,4.775,7.499,6.091,1.285,1.159,2.326,0.067,0.097,0.000,0.000,0.082,1.097
20100831,Materials,193,-0.037506,-0.017049,0.131,0.236,0.592,14.053,2.03%,7.543,7.468,11.886,11.333,11.869,11.981,0.767,1.673,0.325,0.239,0.092,0.093,0.085,0.260,0.048,0.083,0.126,0.093,0.121,0.062,0.122,0.107,0.089,0.296,0.695,0.292,0.353,0.301,0.345,0.613,0.480,0.171,0.169,0.091,0.083,0.700,0.330,1.684,0.406,0.075,0.067,0.362,1.472,1.110,0.532,0.235,0.411,4.037,4.832,74.173,0.513,2.297,1.511,0.929,5.754,9.353,7.317,2.125,1.341,4.056,0.045,0.002,0.000,0.000,0.165,1.387
20100831,Telecommunication Services,49,-0.068996,0.013450,0.244,0.532,0.535,7.553,6.78%,6.383,4.636,9.447,9.973,12.098,12.456,1.259,1.880,0.347,0.279,0.038,0.038,0.062,0.582,0.019,0.102,0.265,0.075,0.101,0.028,0.150,0.083,0.034,0.494,0.483,0.479,0.490,0.032,0.308,0.399,1.045,0.141,0.150,0.175,0.042,1.153,0.204,2.487,0.811,0.076,0.076,0.580,1.499,1.474,0.627,0.391,0.566,1.375,1.805,20.881,0.712,1.563,1.449,0.532,22.833,7.854,10.244,1.599,0.708,5.571,0.106,0.000,0.004,0.000,-0.150,2.026
20100831,Utilities,104,-0.004238,0.009764,0.616,1.484,0.965,16.049,4.29%,8.184,5.479,13.827,13.628,13.655,13.885,1.207,1.079,0.340,0.090,0.094,0.093,0.068,0.259,0.074,0.162,0.251,0.072,0.086,0.111,0.090,0.092,0.068,0.505,0.487,0.501,0.558,0.177,0.324,0.089,0.554,0.105,0.021,0.174,0.103,0.703,0.170,3.757,0.725,0.069,0.059,0.441,0.997,2.306,0.697,0.339,0.550,2.259,2.851,29.043,0.128,1.054,0.806,0.356,11.899,9.369,9.266,1.196,0.565,11.184,0.046,0.000,0.000,0.000,0.771,2.338
20100930,Consumer Discretionary,584,0.132115,0.126057,0.000,0.232,0.616,12.683,2.00%,7.585,6.978,11.939,11.962,12.541,12.716,0.668,1.646,0.351,0.426,0.092,0.091,0.077,0.365,0.033,0.071,0.112,0.124,0.195,0.043,0.130,0.119,0.087,0.236,0.751,0.236,0.320,0.237,0.227,0.725,0.504,0.205,0.215,0.075,0.098,0.632,0.535,1.101,0.256,0.084,0.070,0.270,2.341,0.961,0.523,0.195,0.402,2.845,3.986,61.622,0.526,1.786,1.180,1.324,5.401,10.147,11.963,2.606,1.903,5.179,0.069,0.000,0.014,0.000,0.201,1.056
20100930,Consumer Staples,171,0.062000,0.058806,0.156,0.677,0.591,16.281,2.69%,7.756,8.382,13.352,13.426,13.545,13.648,0.864,1.656,0.343,0.417,0.137,0.137,0.111,0.360,0.043,0.087,0.110,0.159,0.251,0.066,0.153,0.161,0.127,0.227,0.762,0.227,0.315,0.337,0.256,0.675,0.513,0.184,0.146,0.076,0.130,0.747,0.464,1.195,0.277,0.068,0.058,0.358,1.959,0.917,0.496,0.223,0.383,6.036,8.524,56.949,0.426,1.912,1.137,1.330,6.176,10.238,10.623,2.827,1.934,6.773,0.054,0.000,0.007,0.000,0.597,1.342
20100930,Energy,220,0.136288,0.093450,0.000,0.028,0.769,9.062,1.14%,7.380,5.913,8.020,8.186,9.491,9.526,1.959,1.391,0.334,0.152,0.039,0.038,0.045,0.385,0.034,0.068,0.206,0.037,0.046,0.053,0.106,0.046,0.035,0.283,0.698,0.286,0.315,0.067,0.358,0.144,0.781,0.180,0.111,0.172,0.028,0.859,0.258,1.407,0.321,0.081,0.074,0.399,0.749,0.925,0.509,0.221,0.384,1.670,1.776,46.567,0.411,1.527,1.324,0.389,13.114,6.114,6.138,0.802,0.535,4.528,0.097,0.000,0.000,0.000,-0.016,0.959
20100930,Financials,760,0.055611,0.066139,0.429,0.353,1.172,11.847,2.49%,10.699,5.698,9.200,9.117,9.238,9.459,1.288,0.860,0.295,0.033,0.037,0.039,0.000,0.454,0.055,0.179,0.210,0.173,0.356,0.080,0.016,0.056,0.040,0.383,0.588,0.386,0.581,0.000,0.257,0.917,0.518,0.011,0.071,0.099,0.187,0.600,0.461,3.699,0.641,0.064,0.055,0.092,57.280,8.233,0.892,0.115,0.891,3.568,5.365,223.229,0.996,2.184,2.096,0.059,3.929,0.047,0.093,0.659,0.377,3.029,0.011,0.000,0.005,0.233,-0.011,1.163
20100930,Health Care,579,0.114477,0.097214,0.000,0.140,0.422,-2.012,1.84%,5.664,5.416,-1.283,-0.565,1.245,1.125,2.323,2.510,0.329,0.284,0.025,0.021,0.000,0.412,0.010,0.033,0.058,0.028,0.050,0.014,0.060,0.060,-0.001,0.025,0.945,0.032,0.112,0.037,0.188,0.806,0.212,0.071,0.892,0.038,0.231,0.252,0.633,0.000,0.027,0.093,0.071,0.075,4.664,0.541,0.401,0.080,0.191,1.702,2.436,75.012,1.683,2.873,2.558,0.697,3.635,10.251,6.588,1.219,0.994,1.934,0.062,0.088,0.000,0.000,-0.090,1.081
20100930,Industrials,558,0.109718,0.118674,0.045,0.665,0.665,16.001,1.70%,8.618,7.776,13.391,13.336,15.208,15.117,0.773,1.565,0.329,0.285,0.074,0.074,0.067,0.292,0.029,0.065,0.103,0.100,0.147,0.042,0.111,0.105,0.069,0.199,0.783,0.202,0.275,0.223,0.375,0.746,0.392,0.167,0.197,0.068,0.132,0.504,0.504,1.269,0.243,0.076,0.065,0.261,2.551,0.898,0.500,0.174,0.351,3.066,4.593,75.850,0.462,2.057,1.550,1.037,5.304,10.009,6.375,2.134,1.583,4.454,0.053,0.000,0.000,0.000,0.130,1.335
20100930,Information Technology,715,0.154603,0.126060,0.000,0.187,0.551,13.083,1.68%,10.046,10.864,13.607,13.756,13.871,14.152,1.663,1.969,0.271,0.385,0.056,0.054,0.035,0.494,0.034,0.053,0.102,0.077,0.122,0.040,0.097,0.075,0.052,0.005,0.990,0.005,0.042,0.081,0.235,0.788,0.350,0.207,0.839,0.083,0.282,0.366,0.772,0.029,0.004,0.092,0.067,0.012,4.623,0.508,0.349,0.028,0.151,3.924,5.562,69.914,1.308,2.517,2.203,0.821,4.788,7.531,6.117,1.286,1.163,2.327,0.064,0.096,0.000,0.000,0.092,1.302
